09/03/2000	00:00	150
09/04/2000	00:00	150
09/05/2000	00:00	150
09/06/2000	00:00	150
09/07/2000	00:00	150
09/08/2000	00:00	150
09/09/2000	00:00	150
09/10/2000	00:00	150
09/11/2000	00:00	150
09/12/2000	00:00	150
09/13/2000	00:00	150
09/14/2000	00:00	150
09/15/2000	00:00	150
09/16/2000	00:00	150
09/17/2000	00:00	150
09/18/2000	00:00	150
09/19/2000	00:00	150
09/20/2000	00:00	150
09/21/2000	00:00	150
09/22/2000	00:00	150
09/23/2000	00:00	150
09/24/2000	00:00	150
09/25/2000	00:00	150
09/26/2000	00:00	150
09/27/2000	00:00	150
09/28/2000	00:00	150
09/29/2000	00:00	150
09/30/2000	00:00	150
10/01/2000	00:00	150
10/02/2000	00:00	150
